id,NL,Code
11311,"Use $e$ to create a database connection and execute SQL (query all data in the distinct column of the salaries table based on $DEPARTMENT$). Store the 0th element of each item in the query result as list, and return as the value corresponding to departments in the dictionary.","public JSONObject get(DataSource e, String DEPARTMENT){
JdbcTemplate connection = new JdbcTemplate(e);
List query = connection.query(""select distinct from salaries where DEPARTMENT = ? "", new Object[]{DEPARTMENT}, new BeanPropertyRowMapper(List.class));
List tables = new ArrayList();
for (Object tup : query) {
tables.add(JSONObject.parseObject(tup.toString()).get(0));
}
JSONObject jsonObject = new JSONObject();
jsonObject.put(""departments"",tables);
return jsonObject;
}"
13801,"Establish the connection to the database through $appEngine$. Execute SQL statement: Query the number of all userName in the user table with id as $userId$, return the 0th element of the query results.","public Object getUserEntry(DataSource appEngine, String userId){
JdbcTemplate engine = new JdbcTemplate(appEngine);
List res = engine.query(""select count(username) from user where id = ? "", new Object[]{userId}, new BeanPropertyRowMapper(List.class));
return res.get(0);
}"
13153,"Execute SQL with $conn$ (get the user_id column in the query_users table processed by the count method where name is $name$) and get the first data, then close the $Conn$ connection and return the query results.","public List testTransactionClose(JdbcTemplate conn,String name){
List result = conn.query(""select count(user_id) from query_users where name= ?"", new Object[]{name}, new BeanPropertyRowMapper(List.class));
return result;
}"
14272,Connect the database through $engine$ and use the java expression to execute the SQL statement: Query all the data in the $formulario$ table and return the query results.,"public List table(EntityManager engine, Root<Object> formulario){
CriteriaBuilder cb = engine.getCriteriaBuilder();
CriteriaQuery<Object> cq = cb.createQuery(Object.class);
cq.select(formulario);
List<Object> s = engine.createQuery(cq).getResultList();
return s;
}"
14081,"""Use $conn$ to execute the SQL statement (get all the columns in the books table based on $isbn$ and get the first piece of data. If the query result is empty, return None; if the request module sends the request in a way that renders for post, return """"book.html"""", where the book parameter is the query result.""","public Object login(HttpRequest request, JdbcTemplate conn, String isbn,Model model){
List books = conn.query(""select * from books where isbn = ?"", new Object[]{isbn}, new BeanPropertyRowMapper(List.class));
if (books.isEmpty()){
return null;
}
if (request.getMethod().equals(""POST"")){
model.addAttribute(""book"",books.get(0));
return ""book.html"";
}
return null;
}"
13030,Set up SQL (query all columns in orderItem based on $orderId$). Use $conn$ to execute SQL and get all the data. Close the connection and return the query results.,"public List getOrder(JdbcTemplate conn,String orderId){
List execResults = conn.query(""select * from orderitem where orderid = ?"", new Object[]{orderId}, new BeanPropertyRowMapper(List.class));
return execResults;
}"
11495,"Use the string matching to set SQL (query all the information in the cars table based on $id$). Use $conn$ to execute SQL, get all the query results, and return the query results.","public List findById(JdbcTemplate conn,String id){
List cars = conn.query(""select * from cars where id = ?"", new Object[]{id}, new BeanPropertyRowMapper(List.class));
return cars;
}"
13769,"Set SQL (query all columns in the tablesModel table based on $col$ and $func_length$), execute SQL based on $conn$, get the first piece of data, and return the 0th element of the data.","public Object getNaForAColumn(JdbcTemplate conn,String col,String func_length){
List qs = conn.query(""SELECT * FROM tablesModel WHERE col=? and func_length = ?"", new Object[]{col,func_length}, new BeanPropertyRowMapper(List.class));
return JSONObject.parseObject(qs.get(0).toString()).get(0);
}"
11273,"*"", connect with the acquisition method of $engine$, execute SQL (query the sanic_polls column of sanic_polls based on $id$), get all the data, and finally return the query result.""","public List prepareDb(DataSource engine, String id){
JdbcTemplate conn = new JdbcTemplate(engine);
List res = conn.query(""select sanic_polls from sanic_polls where id= ? "", new Object[]{id}, new BeanPropertyRowMapper(List.class));
return res;
}"
11464,"""Use for loop to iterate through each element in $items$, set up SQL (query all the information in the 'table' table based on 'item' which is every piece of the result after iteration), use $conn$ to execute the SQL and get all the query results, store the obtained query results in a list, and finally return the list.""","public List getMasterData(JdbcTemplate conn,List items){
List to_return = new ArrayList();
for (Object item : items) {
List results = conn.query(""select * from table where item = ?"", new Object[]{item}, new BeanPropertyRowMapper(List.class));
to_return.add(results);
}
return to_return;
}"
14295,"""Set the SQL statement (query all the columns in the vocabulary table based on $word$) and use $conn$ to execute SQL to get the first piece of data. If the execution result exists, it is printed.""","public void dictate(JdbcTemplate conn,String word){
List vocabulary_rows = conn.query(""select * from vocabulary where word = ?"", new Object[]{word}, new BeanPropertyRowMapper(List.class));
if (!vocabulary_rows.isEmpty()){
System.out.println(vocabulary_rows.get(0));
}
}"
13698,"""Execute the SQL (query all columns in the flights where the flight_id is $id$) using $db$ and get all the data. Finally, print the query result.""","public void flights(JdbcTemplate db,String id){
List res = db.query(""select * from flights where flight_id = ?"", new Object[]{id}, new BeanPropertyRowMapper(List.class));
System.out.println(res);
}"
11180,"""Use java expressions to set SQL (query the lang_code column in $table$ where id is $id$) , execute SQL with $conn$ to get all the data, and return it.""","public List queryOldRecs(EntityManager conn, Root<Object> table,String id){
CriteriaBuilder cb = conn.getCriteriaBuilder();
CriteriaQuery<Object> cq = cb.createQuery(Object.class);
cq.select(table).where(cb.equal(table.get(""id""),id));
List<Object> task = conn.createQuery(cq).getResultList();
return task;
}"
13947,"""Set the SQL statement (get all the columns in the 'table' table based on $value$), use the $conn$ connection to execute SQL and get all the data. Use for loop to traverse the execution result, print it, store each element of the execution result into list and return the list content.""","public List printTable(JdbcTemplate conn,String value){
List cols = conn.query(""select * from table where value =?"", new Object[]{value}, new BeanPropertyRowMapper(List.class));
List headers = new ArrayList();
for (Object col : cols) {
System.out.println(col);
headers.add(col);
}
return cols;
}"
13114,"""Execute the SQL (get the columns ID, origin, destination, duration in the flights where id is $flight_id$) with $conn$ and get all the data. If the length of the query result is 0, print """"No flights."""" and return directly to the query result.""","public List main(JdbcTemplate conn,String flight_id){
List res = conn.query(""select id, origin, destination, duration from flights where id = ?"", new Object[]{flight_id}, new BeanPropertyRowMapper(List.class));
if (res.isEmpty()){
System.out.println(""No flights."");
return null;
}else {
return res;
}
}"
14207,"""Set the SQL statement (use the format () function to format the output string, query all the columns in the users table through the string $id$), execute SQL to get the first piece of data via the $conn$ connection, convert the execution result to dict and use jsonify to return.""","public JSONObject getUserByid(JdbcTemplate conn,String id){
List users = conn.query(""select * from users where id = ?"", new Object[]{id}, new BeanPropertyRowMapper(List.class));
return JSONObject.parseObject(users.get(0).toString());
}"
